-1,-1
-0.992156863,-1
-0.984313725,-1
-0.976470588,-1
-0.968627451,-0.285502454
-0.960784314,-0.083005029
-0.952941176,0.063874496
-0.945098039,0.180924947
-0.937254902,0.278644939
-0.929411765,0.36281182
-0.921568627,0.436821841
-0.91372549,0.504152704
-0.905882353,0.565991083
-0.898039216,0.622223328
-0.890196078,0.671907165
-0.882352941,0.716333475
-0.874509804,0.755611462
-0.866666667,0.790471413
-0.858823529,0.822633138
-0.850980392,0.848983892
-0.843137255,0.872574141
-0.835294118,0.894906861
-0.82745098,0.914891458
-0.819607843,0.932307209
-0.811764706,0.947447916
-0.803921569,0.959848643
-0.796078431,0.969465347
-0.788235294,0.976301255
-0.780392157,0.980154563
-0.77254902,0.981205758
-0.764705882,0.980267438
-0.756862745,0.977325075
-0.749019608,0.972124009
-0.741176471,0.96489708
-0.733333333,0.954662707
-0.725490196,0.941945316
-0.717647059,0.926727519
-0.709803922,0.906142624
-0.701960784,0.8759792
-0.694117647,0.864575377
-0.68627451,0.846554584
-0.678431373,0.824698662
-0.670588235,0.799045818
-0.662745098,0.769764501
-0.654901961,0.737075882
-0.647058824,0.700512922
-0.639215686,0.657968003
-0.631372549,0.606151124
-0.623529412,0.541266871
-0.615686275,0.502567761
-0.607843137,0.446488851
-0.6,0.393640221
-0.592156863,0.3413167
-0.584313725,0.307675265
-0.576470588,0.255165001
-0.568627451,0.203842929
-0.560784314,0.154766205
-0.552941176,0.09765123
-0.545098039,0.034856026
-0.537254902,-0.054109195
-0.529411765,-0.065526562
-0.521568627,-0.115167758
-0.51372549,-0.184265469
-0.505882353,-0.240088357
-0.498039216,-0.246044156
-0.490196078,-0.276207629
-0.482352941,-0.322293155
-0.474509804,-0.299181222
-0.466666667,-0.275330284
-0.458823529,-0.25025945
-0.450980392,-0.241788006
-0.443137255,-0.237283212
-0.435294118,-0.2135948
-0.42745098,-0.195053493
-0.419607843,-0.184199466
-0.411764706,-0.176149803
-0.403921569,-0.172690775
-0.396078431,-0.172926249
-0.388235294,-0.179147513
-0.380392157,-0.169031327
-0.37254902,-0.16776301
-0.364705882,-0.172087495
-0.356862745,-0.178835805
-0.349019608,-0.181216762
-0.341176471,-0.191072203
-0.333333333,-0.208888752
-0.325490196,-0.228809598
-0.317647059,-0.253564371
-0.309803922,-0.291472036
-0.301960784,-0.323824558
-0.294117647,-0.335297737
-0.28627451,-0.341356284
-0.278431373,-0.355165139
-0.270588235,-0.386791661
-0.262745098,-0.406906978
-0.254901961,-0.436513743
-0.247058824,-0.46554716
-0.239215686,-0.47251581
-0.231372549,-0.484823216
-0.223529412,-0.502058374
-0.215686275,-0.53215742
-0.207843137,-0.538436941
-0.2,-0.523764998
-0.192156863,-0.506453267
-0.184313725,-0.491574864
-0.176470588,-0.485256516
-0.168627451,-0.484466559
-0.160784314,-0.490291776
-0.152941176,-0.499381986
-0.145098039,-0.510195713
-0.137254902,-0.512800684
-0.129411765,-0.51054388
-0.121568627,-0.508467414
-0.11372549,-0.504233233
-0.105882353,-0.503465884
-0.098039216,-0.508548537
-0.090196078,-0.518792697
-0.082352941,-0.538008568
-0.074509804,-0.551237917
-0.066666667,-0.557680114
-0.058823529,-0.554005673
-0.050980392,-0.558318972
-0.043137255,-0.571127042
-0.035294118,-0.579046539
-0.02745098,-0.593491308
-0.019607843,-0.612775556
-0.011764706,-0.624517396
-0.003921569,-0.628959726
0.003921569,-0.623767427
0.011764706,-0.620061204
0.019607843,-0.607417906
0.02745098,-0.596638422
0.035294118,-0.588588899
0.043137255,-0.583973429
0.050980392,-0.584206123
0.058823529,-0.583259643
0.066666667,-0.587425663
0.074509804,-0.596467935
0.082352941,-0.603773144
0.090196078,-0.608570404
0.098039216,-0.620148397
0.105882353,-0.629163513
0.11372549,-0.637169248
0.121568627,-0.644637028
0.129411765,-0.648755884
0.137254902,-0.647808597
0.145098039,-0.648942765
0.152941176,-0.654767401
0.160784314,-0.659983172
0.168627451,-0.659926898
0.176470588,-0.658312131
0.184313725,-0.650183214
0.192156863,-0.64258242
0.2,-0.635141867
0.207843137,-0.629824671
0.215686275,-0.628120515
0.223529412,-0.62992028
0.231372549,-0.631713155
0.239215686,-0.635489805
0.247058824,-0.645263792
0.254901961,-0.655666415
0.262745098,-0.666184356
0.270588235,-0.676810505
0.278431373,-0.679243939
0.28627451,-0.673746805
0.294117647,-0.667622269
0.301960784,-0.6631705
0.309803922,-0.660437704
0.317647059,-0.659586951
0.325490196,-0.661381438
0.333333333,-0.664162535
0.341176471,-0.667216306
0.349019608,-0.667010258
0.356862745,-0.664635519
0.364705882,-0.661835504
0.37254902,-0.658947764
0.380392157,-0.657749693
0.388235294,-0.657000282
0.396078431,-0.657954701
0.403921569,-0.662240959
0.411764706,-0.668595479
0.419607843,-0.676193594
0.42745098,-0.680675249
0.435294118,-0.682170571
0.443137255,-0.680786842
0.450980392,-0.676614297
0.458823529,-0.669351629
0.466666667,-0.663906248
0.474509804,-0.662009364
0.482352941,-0.663192012
0.490196078,-0.665827264
0.498039216,-0.670577139
0.505882353,-0.676058777
0.51372549,-0.678540546
0.521568627,-0.678295265
0.529411765,-0.676870132
0.537254902,-0.674333817
0.545098039,-0.671030106
0.552941176,-0.666885834
0.560784314,-0.664559055
0.568627451,-0.665060168
0.576470588,-0.667615881
0.584313725,-0.671727188
0.592156863,-0.677422746
0.6,-0.681351253
0.607843137,-0.681317554
0.615686275,-0.678890686
0.623529412,-0.675722227
0.631372549,-0.674424131
0.639215686,-0.673214189
0.647058824,-0.673907853
0.654901961,-0.676573873
0.662745098,-0.679957901
0.670588235,-0.682893354
0.678431373,-0.684529196
0.68627451,-0.684251001
0.694117647,-0.681361767
0.701960784,-0.676170747
0.709803922,-0.670425363
0.717647059,-0.666093987
0.725490196,-0.66406019
0.733333333,-0.665097187
0.741176471,-0.667958112
0.749019608,-0.672203926
0.756862745,-0.677139567
0.764705882,-0.681807344
0.77254902,-0.684463599
0.780392157,-0.684176553
0.788235294,-0.680630775
0.796078431,-0.676352965
0.803921569,-0.674181746
0.811764706,-0.674520994
0.819607843,-0.676334261
0.82745098,-0.677956502
0.835294118,-0.680121482
0.843137255,-0.682909994
0.850980392,-0.683258866
0.858823529,-0.680152938
0.866666667,-0.675699951
0.874509804,-0.672275863
0.882352941,-0.670419609
0.890196078,-0.67034252
0.898039216,-0.671497367
0.905882353,-0.6745059
0.91372549,-0.677113615
0.921568627,-0.679893739
0.929411765,-0.682462868
0.937254902,-0.682796559
0.945098039,-0.681490965
0.952941176,-0.679736272
0.960784314,-0.677541442
0.968627451,-0.675706144
0.976470588,-0.676288061
0.984313725,-0.677004146
0.992156863,-0.677406356
1,-0.677535617